filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
"neighbor,bmor feb 12.wav", 0.6550279259681702, 0.12885107100009918, 1361.7917551930645, 1895.393424206512, 3035.9846905964177, 0.04771162823932927, -194.09291076660156, 139.6630096435547, 2.1124112606048584, 34.168128967285156, -2.085606336593628, 21.634384155273438, 13.164750099182129, 14.779651641845703, -5.092409610748291, 14.8861083984375, 0.8451284170150757, 5.167661190032959, 15.335928916931152, 3.9258782863616943, 7.309134006500244, 7.202818393707275, 0.6631960272789001, 5.843094825744629, 3.1899070739746094, 5.404738426208496, bmor display and soundfiles done,
"neighbor2,bmor feb 12.wav", 0.6893588900566101, 0.10685661435127258, 1403.3602416421973, 1951.5195261346344, 3210.282481800426, 0.049199884588068184, -214.84886169433594, 133.21730041503906, 7.644040107727051, 46.43687057495117, -11.923117637634277, 31.02044677734375, 9.603069305419922, 17.92749786376953, -4.001969814300537, 10.305496215820312, 6.401512622833252, 3.9512054920196533, 9.143682479858398, 6.1475019454956055, 3.9295287132263184, 6.09950065612793, 1.8535090684890747, 6.915820121765137, 2.3659069538116455, 2.7041337490081787, bmor display and soundfiles done,
"bomp A,bomp_060930.wav", 0.3559718430042267, 0.011580394580960274, 3902.043354273464, 1692.791025676205, 5537.216875630041, 0.33757823000672044, -456.75311279296875, -51.25813674926758, -102.18302917480469, 53.31099319458008, 0.6647735834121704, 14.538619995117188, -34.667240142822266, 13.598835945129395, 5.012685298919678, 48.91436767578125, 22.516767501831055, 12.121787071228027, -16.49982452392578, -1.5835672616958618, -1.9389845132827759, 11.012012481689453, 1.6171139478683472, -4.867618560791016, -10.909448623657227, -4.592565059661865, bomp rep and soundfiles,
"bomp A2,bomp_060930.wav", 0.4107303023338318, 0.015851344913244247, 3620.632130113385, 1997.8467476370313, 5870.523573477057, 0.288750370846519, -390.78173828125, -32.01569747924805, -102.08565521240234, 36.71208190917969, 15.846466064453125, 12.425318717956543, -38.57231521606445, 14.981622695922852, 4.024739742279053, 46.45777893066406, 7.602852821350098, 13.05744743347168, -18.94835662841797, 4.639528751373291, -6.330546855926514, 14.027544975280762, -5.247559547424316, -0.5411546230316162, -11.270879745483398, -4.816650867462158, bomp rep and soundfiles,
"bomp B,bomp_060930.wav", 0.30448997020721436, 0.01617577113211155, 3891.9414289022407, 1806.8841346610632, 5619.414857376453, 0.3320567996002907, -432.4762878417969, -50.10378646850586, -96.7007827758789, 45.480262756347656, 3.153747320175171, 16.901342391967773, -35.944915771484375, 10.731756210327148, 6.260396480560303, 52.30152893066406, 15.591564178466797, 14.831613540649414, -16.3309383392334, 0.9489949345588684, -7.317268371582031, 13.352570533752441, 0.2117282897233963, -4.096843242645264, -9.67692756652832, -2.6633317470550537, bomp rep and soundfiles,
"bomp B2,bomp_060930.wav", 0.4200669825077057, 0.013799328356981277, 3449.426751404944, 1862.5337061085957, 5369.086745689655, 0.27055110837438423, -395.0700378417969, -25.64275550842285, -101.3598403930664, 36.733856201171875, 13.44166088104248, 13.312080383300781, -36.03909683227539, 11.101167678833008, 7.620369911193848, 46.50882339477539, 12.5137300491333, 11.368914604187012, -18.222000122070312, 0.5053845643997192, -0.9647502303123474, 8.742341041564941, 0.15016230940818787, -3.769714117050171, -9.789678573608398, -4.226431369781494, bomp rep and soundfiles,
"bomp B3,bomp_060930.wav", 0.3842593729496002, 0.04535192623734474, 4044.5160310960537, 1663.9907803415006, 5657.658223902926, 0.3356535350177305, -315.81549072265625, -58.23073196411133, -73.53932189941406, 69.43096160888672, -13.609596252441406, 1.8530281782150269, -16.403974533081055, 15.880897521972656, -10.64478588104248, -9.564094543457031, -19.0636043548584, 5.709818363189697, 10.852829933166504, 10.786173820495605, -8.697464942932129, -9.517549514770508, 6.598652362823486, 9.203652381896973, -12.10850715637207, -6.98056697845459, bomp rep and soundfiles,
"bomp B4, bomp_060930.wav", 0.4795888662338257, 0.015158361755311489, 3580.126302546844, 1807.1157250722074, 5203.441868832237, 0.29623252467105265, -368.1485595703125, -14.320372581481934, -101.82548522949219, 38.99135971069336, 10.54771900177002, 9.91722583770752, -27.124446868896484, 4.108516216278076, 11.373491287231445, 44.036956787109375, 12.359625816345215, 11.891589164733887, -16.000186920166016, -1.6421891450881958, 1.2732738256454468, 7.848673343658447, -0.6519801020622253, -1.721269965171814, -11.000332832336426, -4.665711402893066, bomp rep and soundfiles,
"bomp BABBLE,bomp_060930.wav", 0.4511483907699585, 0.014385463669896126, 3161.9378891693104, 1918.185932923815, 5217.008883568548, 0.22749180947580644, -351.67510986328125, -8.107939720153809, -104.59014892578125, 30.999841690063477, 17.383464813232422, 10.86472225189209, -32.22309875488281, 6.796292781829834, 8.83730411529541, 50.582908630371094, 14.734012603759766, 14.729748725891113, -16.983448028564453, -0.010524183511734009, -3.5626113414764404, 11.770545959472656, -1.657440423965454, -1.8436530828475952, -10.949563980102539, -6.866586685180664, bomp rep and soundfiles,
"bomp C,bomp_060930.wav", 0.3628181219100952, 0.012335496954619884, 3686.348829649232, 1890.475738743046, 5578.459028764205, 0.29060132575757575, -407.70159912109375, -27.958438873291016, -95.90425109863281, 34.024620056152344, 9.468170166015625, 16.53631019592285, -38.05384826660156, 16.770084381103516, 0.134033665060997, 48.902652740478516, 22.979103088378906, 11.848506927490234, -17.441431045532227, 1.8238581418991089, -3.206857442855835, 9.692192077636719, -0.054513949900865555, -2.0460591316223145, -9.772562026977539, -6.162837028503418, bomp rep and soundfiles,
"bomp C2,bomp_060930.wav", 0.34520307183265686, 0.03129616379737854, 3938.570807877329, 1759.5593535348241, 5739.720153808594, 0.3393656412760417, -360.206298828125, -52.2293815612793, -101.8174819946289, 56.456817626953125, -4.069615364074707, 17.7220458984375, -34.52212142944336, 13.8392333984375, 1.059281587600708, 52.93077087402344, 13.081389427185059, 10.413735389709473, -15.399795532226562, -2.284043550491333, -0.15037572383880615, 10.630178451538086, -1.346819281578064, -3.205205202102661, -8.484158515930176, -7.229624271392822, bomp rep and soundfiles,
"bomp C3,bomp_060930.wav", 0.3681727945804596, 0.05752745643258095, 4006.780243841747, 1640.3244051682766, 5616.4911875467815, 0.3482819517215569, -310.3868408203125, -49.32688522338867, -94.92476654052734, 63.11709976196289, -3.115432024002075, 8.830046653747559, -28.892698287963867, 18.321552276611328, -5.760436058044434, 11.4780855178833, -11.138140678405762, -1.1767956018447876, 1.7775195837020874, 5.770134449005127, -2.99345064163208, -2.304464817047119, 2.495572090148926, -0.7038360238075256, -4.923773765563965, -6.254737854003906, bomp rep and soundfiles,
"bomp D,bomp_060930.wav", 0.43597373366355896, 0.021592164412140846, 3394.5220822531755, 1677.7698301471773, 5004.094740923713, 0.2770960190716912, -332.2785949707031, -18.799789428710938, -112.69439697265625, 47.613582611083984, 7.115657806396484, 12.709956169128418, -31.432355880737305, 9.253137588500977, 4.658763885498047, 43.840850830078125, 16.014009475708008, 2.734023332595825, -11.556028366088867, -1.5666301250457764, -0.6365031003952026, 9.349862098693848, -2.1788763999938965, -2.1742169857025146, -10.899980545043945, -4.533541679382324, bomp rep and soundfiles,
"bomp D2,bomp_060930.wav", 0.4097922146320343, 0.01951981894671917, 3778.9107598007645, 1823.4577512621663, 5654.239862615412, 0.31884765625, -361.3054504394531, -37.10627365112305, -100.85613250732422, 45.96279525756836, 0.3208106756210327, 21.976173400878906, -37.868492126464844, 11.105957984924316, 5.857648849487305, 49.692359924316406, 14.963210105895996, 7.577192306518555, -14.537432670593262, 0.5954164266586304, -2.860874652862549, 8.988190650939941, 1.2398536205291748, -3.5159072875976562, -11.505163192749023, -2.4439632892608643, bomp rep and soundfiles,
"bomp E,bomp_060930.wav", 0.4051757752895355, 0.01296163909137249, 3642.6509317166583, 1913.7101671052528, 5670.568955683075, 0.30136027378318586, -407.1676940917969, -34.10140609741211, -103.05841064453125, 41.482017517089844, 10.942024230957031, 13.14607048034668, -34.97617721557617, 12.637778282165527, 2.0802509784698486, 48.88508987426758, 6.36395788192749, 9.070488929748535, -14.337469100952148, 3.689629554748535, -6.435640335083008, 13.161683082580566, -2.917440414428711, -1.8360389471054077, -10.864306449890137, -6.596279621124268, bomp rep and soundfiles,
"bomp E2,bomp_060930.wav", 0.37135350704193115, 0.03882146626710892, 3481.6739498020656, 1733.0998242339112, 5135.4874857356035, 0.286401641502809, -329.4539489746094, -26.555227279663086, -106.5519027709961, 42.735374450683594, 10.239452362060547, 12.392020225524902, -32.34199523925781, 9.416757583618164, 5.923107147216797, 46.69599151611328, 12.701679229736328, 6.260035991668701, -12.313915252685547, 0.11999597400426865, -4.292831897735596, 12.57658576965332, -2.99349045753479, -2.9005489349365234, -8.226383209228516, -4.831782817840576, bomp rep and soundfiles,
"bomp E3,bomp_060930.wav", 0.3794253170490265, 0.028329402208328247, 3513.7330031192864, 1833.9046105468526, 5373.996310763889, 0.28987931616512347, -337.6253967285156, -20.961822509765625, -100.85265350341797, 35.8885383605957, 9.902276039123535, 17.181060791015625, -36.750736236572266, 12.05264663696289, 5.979709148406982, 44.245445251464844, 19.458486557006836, 6.164488315582275, -14.767970085144043, 0.9244518280029297, -3.7419381141662598, 11.857847213745117, -1.0643408298492432, -3.2884042263031006, -9.524297714233398, -6.956845760345459, bomp rep and soundfiles,
"bomp E4,bomp_060930.wav", 0.3643031716346741, 0.017603810876607895, 3965.581825277392, 1892.0820449076195, 5798.0302734375, 0.3402734375, -393.1869201660156, -42.06442642211914, -100.05021667480469, 42.769317626953125, 8.79333782196045, 14.540525436401367, -36.91912841796875, 15.083013534545898, -0.5184887647628784, 52.48833084106445, 7.147787570953369, 8.534415245056152, -15.035858154296875, 0.9435153007507324, -3.007513999938965, 8.788137435913086, 1.0173228979110718, -5.149872303009033, -7.28361701965332, -6.68625545501709, bomp rep and soundfiles,
"bomp E5,bomp_060930.wav", 0.35474157333374023, 0.07075265049934387, 3831.677643331018, 1570.4119774514338, 5222.266981336806, 0.3409740306712963, -305.5707702636719, -45.85345458984375, -107.22037506103516, 56.23530197143555, -1.4506670236587524, 17.58584976196289, -34.60114288330078, 9.33108139038086, 9.411982536315918, 43.5228271484375, 21.67241668701172, 3.2894389629364014, -10.588501930236816, -4.462120532989502, 1.8508217334747314, 6.272590637207031, 1.146335482597351, 0.41460418701171875, -14.010811805725098, -4.390714645385742, bomp rep and soundfiles,
"bomp F,bomp_060930.wav", 0.43258756399154663, 0.021331792697310448, 3168.788926845414, 1763.5368811596418, 4831.354118795956, 0.26299977022058824, -299.0181884765625, -0.09122835099697113, -106.30189514160156, 36.30167007446289, 6.868834495544434, 16.678997039794922, -28.338350296020508, -0.9777182340621948, 13.770746231079102, 43.77670669555664, 21.028091430664062, 10.286396026611328, -12.808395385742188, -4.3226494789123535, -0.12462923675775528, 12.28003978729248, -5.670388698577881, 1.5494611263275146, -12.591053009033203, -5.436707973480225, bomp rep and soundfiles,
"bomp F2,bomp_060930.wav", 0.34916576743125916, 0.015830598771572113, 4022.005693754128, 1652.8788431369446, 5502.975698617788, 0.33471053685897434, -402.0731201171875, -64.6902084350586, -71.44641876220703, 73.12641143798828, -13.338494300842285, -7.027320384979248, -14.54282283782959, 21.486854553222656, -9.728652954101562, -5.060677528381348, -0.3328161835670471, 20.725046157836914, 2.6376678943634033, 0.22825035452842712, -8.865934371948242, 4.503713607788086, -0.2362741380929947, 7.828836917877197, -10.888720512390137, -4.327462673187256, bomp rep and soundfiles,
"bomp F3,bomp_060930.wav", 0.39365920424461365, 0.018620535731315613, 3405.9909466061326, 1732.7041635777298, 4957.210142422567, 0.2743794939159292, -350.7466735839844, -15.006170272827148, -103.21051025390625, 36.8983039855957, 9.223860740661621, 15.378317832946777, -33.73723220825195, 8.944449424743652, 7.808671951293945, 41.457740783691406, 24.38416290283203, 9.179701805114746, -16.931610107421875, 1.0561779737472534, 0.13794399797916412, 4.422485828399658, 2.5568549633026123, -0.8615147471427917, -13.639472007751465, -0.8993963599205017, bomp rep and soundfiles,
"bomp G,bomp_060930.wav", 0.3388887047767639, 0.013043408282101154, 4155.477576065486, 1722.8770970680941, 5708.579887778072, 0.3404809984110169, -417.6681213378906, -61.12630844116211, -54.3729362487793, 61.41006088256836, -16.655580520629883, -3.016481637954712, -3.1336708068847656, 13.706083297729492, -15.542003631591797, -6.1986894607543945, -15.794829368591309, -2.6099331378936768, 1.3877040147781372, 12.26227855682373, -4.727240085601807, -3.4692442417144775, -4.180018424987793, 10.048771858215332, -5.982935905456543, -8.26581859588623, bomp rep and soundfiles,
"bomp G10,bomp_060930.wav", 0.3512186110019684, 0.036863360553979874, 3707.6756564118555, 1662.2697780957565, 5429.0126953125, 0.31654296875, -373.0906677246094, -48.525535583496094, -107.92138671875, 54.7230339050293, 4.123257160186768, 13.546777725219727, -35.595279693603516, 13.36758804321289, 5.178499221801758, 46.14797592163086, 12.040514945983887, 6.306252956390381, -13.552925109863281, -2.9618287086486816, 1.4978853464126587, 5.914161682128906, 1.9132750034332275, -3.7871882915496826, -8.677408218383789, -4.556879997253418, bomp rep and soundfiles,
"bomp G2,bomp_060930.wav", 0.4162364900112152, 0.042632605880498886, 3671.418723699701, 1592.663732713552, 5179.302014802632, 0.3175466437088816, -321.1810607910156, -39.13333511352539, -112.62664794921875, 58.53322219848633, 0.26427438855171204, 15.383294105529785, -34.8669548034668, 11.214308738708496, 9.005302429199219, 44.07978820800781, 18.45116424560547, 1.3681446313858032, -11.578035354614258, -2.9615814685821533, 0.7653335928916931, 7.839140892028809, 1.7533228397369385, -5.481170654296875, -9.64935302734375, -3.587151288986206, bomp rep and soundfiles,
"bomp G3,bomp_060930.wav", 0.4145911931991577, 0.03359529376029968, 3274.774948762359, 1580.6855009306405, 4642.026052167339, 0.26690345682123656, -332.2201843261719, -12.890816688537598, -113.30865478515625, 44.14838409423828, 10.265997886657715, 9.072649955749512, -27.49150276184082, 3.3206229209899902, 11.860955238342285, 46.152889251708984, 19.615571975708008, 12.523280143737793, -10.913819313049316, -5.924175262451172, -2.1404356956481934, 12.84689712524414, -2.6135025024414062, -1.5550233125686646, -10.077890396118164, -6.540729522705078, bomp rep and soundfiles,
"bomp G4,bomp_060930.wav", 0.3793029487133026, 0.03437565267086029, 3954.003921098645, 1724.844416495241, 5704.588246568341, 0.3446512667932243, -386.2638244628906, -56.92583084106445, -102.2271499633789, 54.791343688964844, 0.6095301508903503, 18.14509391784668, -36.91739273071289, 10.560806274414062, 9.024760246276855, 46.84772491455078, 6.262869834899902, 6.581577301025391, -15.066877365112305, -0.5225498080253601, -1.472923755645752, 10.761160850524902, -0.837796151638031, -4.15012788772583, -7.836696147918701, -5.68229866027832, bomp rep and soundfiles,
"bomp G5,bomp_060930.wav", 0.3958704173564911, 0.009951377287507057, 3728.142504538907, 1959.2262052859749, 5825.381776950503, 0.2944008231963087, -397.17791748046875, -28.611774444580078, -95.71463012695312, 37.617340087890625, 4.997670650482178, 21.11478042602539, -37.31423568725586, 9.984820365905762, 5.867137908935547, 52.02900314331055, 10.607709884643555, 9.435254096984863, -17.26161766052246, 0.9488353133201599, -3.2290353775024414, 13.108298301696777, -4.223197937011719, -1.3016777038574219, -9.791681289672852, -4.945319652557373, bomp rep and soundfiles,
"bomp G6,bomp_060930.wav", 0.35231631994247437, 0.01597690023481846, 4123.068961985948, 1742.5892173469492, 5845.808436506885, 0.3319029727224576, -414.3621520996094, -64.06910705566406, -66.71866607666016, 65.28790283203125, -13.050419807434082, -7.537220001220703, -9.264945030212402, 20.775808334350586, -5.373411178588867, 15.137598037719727, 7.702847957611084, 9.36978530883789, -16.833965301513672, -8.236955642700195, 8.959592819213867, 14.136154174804688, -12.521946907043457, -3.4468984603881836, -0.8089255690574646, -0.6082508563995361, bomp rep and soundfiles,
"bomp G7,bomp_060930.wav", 0.39234498143196106, 0.011558722704648972, 3903.9802937077966, 2265.522224717256, 6198.355427194149, 0.29976313164893614, -400.013916015625, -31.876787185668945, -72.25390625, 17.543006896972656, 18.81619644165039, 10.515843391418457, -22.754844665527344, -5.884768962860107, 15.908928871154785, 41.3953971862793, 20.001720428466797, 4.962430000305176, -7.4430060386657715, -9.880270957946777, 2.8679871559143066, 11.313096046447754, -3.872091770172119, 1.2710363864898682, -7.426389217376709, -5.5908331871032715, bomp rep and soundfiles,
"bomp G8,bomp_060930.wav", 0.34967926144599915, 0.036578767001628876, 3690.407040574756, 1651.0578511834412, 5388.349526615466, 0.3150820974576271, -372.9953308105469, -47.855464935302734, -108.13836669921875, 54.75087356567383, 4.382368087768555, 13.526420593261719, -35.92302322387695, 13.553918838500977, 5.376614570617676, 45.982357025146484, 12.41908073425293, 7.343451976776123, -13.025877952575684, -2.7753751277923584, 1.548303246498108, 5.928676605224609, 2.0012199878692627, -3.7361764907836914, -8.506511688232422, -5.360540390014648, bomp rep and soundfiles,
"bomp G9,bomp_060930.wav", 0.3904426395893097, 0.011001779697835445, 3431.7428720821845, 1897.9593832316464, 5389.300490517653, 0.27034380963740456, -383.903564453125, -10.737500190734863, -98.20601654052734, 31.658803939819336, 7.8027520179748535, 19.88520050048828, -32.49759292602539, 3.11190128326416, 9.371912956237793, 48.74401092529297, 13.353707313537598, 8.834986686706543, -13.018329620361328, -1.1728979349136353, -2.4799463748931885, 11.593022346496582, -3.506669521331787, -0.8880278468132019, -8.263779640197754, -8.279942512512207, bomp rep and soundfiles,
"bomp H,bomp_060930.wav", 0.30358797311782837, 0.043741073459386826, 3919.877283796684, 1644.3784389571495, 5309.654678254438, 0.347303762943787, -353.5433044433594, -39.785377502441406, -96.00668334960938, 51.85283279418945, -2.511828899383545, 14.298131942749023, -31.567781448364258, 17.29683494567871, -2.55431866645813, 35.01530456542969, 15.722825050354004, -0.5478618741035461, -12.677837371826172, 1.958080768585205, -0.7144984602928162, 8.381827354431152, -4.359194278717041, 0.645795464515686, -9.073704719543457, -3.9228157997131348, bomp rep and soundfiles,
"bomp H2,bomp_060930.wav", 0.37830793857574463, 0.027117593213915825, 3724.4656075659236, 1715.03819450847, 5438.47420933735, 0.3136393229166667, -389.3555908203125, -47.66171646118164, -102.45726776123047, 48.16342544555664, 8.011655807495117, 13.87955093383789, -37.45457458496094, 11.50078010559082, 9.8054838180542, 41.614009857177734, 13.96343994140625, 6.890438556671143, -13.598714828491211, -2.9093806743621826, -1.0909799337387085, 9.41796875, 1.4928646087646484, -4.602171897888184, -8.634255409240723, -3.37398099899292, bomp rep and soundfiles,
"bomp I,bomp_060930.wav", 0.46160194277763367, 0.01485553290694952, 3453.8657549471704, 1887.1101017099397, 5516.7047083025145, 0.26704650517751477, -365.7699279785156, -23.713993072509766, -104.58323669433594, 40.635765075683594, 8.45631217956543, 17.506147384643555, -36.99590301513672, 9.769598007202148, 8.987848281860352, 46.31580352783203, 11.191693305969238, 9.889552116394043, -14.966934204101562, -0.18335288763046265, -3.431508779525757, 13.17119312286377, -4.0611891746521, -1.7934132814407349, -9.48228931427002, -6.767127513885498, bomp rep and soundfiles,
"bomp J,bomp_060930.wav", 0.39155882596969604, 0.039168696850538254, 3955.2134161217996, 1688.0151911968217, 5516.34521484375, 0.30815644316620877, -329.96746826171875, -62.67668151855469, -79.01663208007812, 68.99523162841797, -8.99642562866211, -2.271103858947754, -20.891008377075195, 16.939437866210938, -4.479233741760254, 11.424689292907715, 3.7577736377716064, 32.298583984375, 5.574735641479492, -5.219176769256592, -14.089975357055664, 8.652753829956055, 6.476993560791016, 2.3790769577026367, -11.157772064208984, -5.383232593536377, bomp rep and soundfiles,
"bomp K1,bomp_060930.wav", 0.3708125650882721, 0.03657732531428337, 3515.583728608594, 1789.6036023333704, 5318.091741597877, 0.2808538472877358, -310.96343994140625, -21.094112396240234, -100.79287719726562, 37.68297576904297, 5.9549078941345215, 19.655073165893555, -34.65909957885742, 6.151423454284668, 9.662678718566895, 45.45279312133789, 16.847475051879883, 6.708104133605957, -13.434773445129395, -0.39974716305732727, -2.284546375274658, 7.773871421813965, 1.8323125839233398, -4.07712984085083, -9.43728256225586, -1.3080374002456665, bomp rep and soundfiles,
"bomp L,bomp_060930.wav", 0.2867441475391388, 0.03164341673254967, 4243.004688827284, 1713.314971161895, 5795.717551491477, 0.3780470018262987, -380.6996765136719, -53.917747497558594, -87.74143981933594, 42.58298110961914, -2.8907060623168945, 26.07778549194336, -41.83323669433594, 14.565648078918457, 2.625009059906006, 49.15168762207031, 22.66796112060547, 4.7621259689331055, -13.031060218811035, -0.3657074570655823, -3.9108071327209473, 8.960304260253906, 4.762608528137207, -5.642523765563965, -11.682140350341797, -1.3360129594802856, bomp rep and soundfiles,
"bomp L2,bomp_060930.wav", 0.37848734855651855, 0.0224777702242136, 3925.132998689116, 1707.6971693650532, 5582.671137456294, 0.342616368006993, -387.3375244140625, -47.50194549560547, -99.431640625, 50.57774353027344, -0.8651121854782104, 19.83708953857422, -35.3230094909668, 9.326066017150879, 7.856081485748291, 44.7530632019043, 12.207930564880371, 5.397244930267334, -15.431841850280762, 0.05736197531223297, 0.272731751203537, 7.3907999992370605, 0.05693214386701584, -3.5991313457489014, -7.115086078643799, -5.673077583312988, bomp rep and soundfiles,
"bomp babble 3,bomp_060930.wav", 0.400866836309433, 0.025443585589528084, 3598.1511506069924, 1679.9391730396655, 5257.532677283654, 0.2976932735233517, -346.5115051269531, -47.74931335449219, -111.47521209716797, 63.643211364746094, 4.277171611785889, 14.751477241516113, -40.36387634277344, 15.734367370605469, 10.243156433105469, 41.65816116333008, -9.660394668579102, -8.256255149841309, -20.185693740844727, 6.725137710571289, 5.207283973693848, 7.608487129211426, -4.708399295806885, -4.709048271179199, -8.203856468200684, -1.674937129020691, bomp rep and soundfiles,
"bomp babble 4,bomp_060930.wav", 0.35470837354660034, 0.03231571242213249, 3454.9290290254694, 1720.9436532187267, 5071.421185661765, 0.28357332516339867, -362.1119384765625, -22.152254104614258, -102.81842041015625, 39.10993576049805, 11.694828987121582, 12.937634468078613, -33.68616485595703, 9.14027214050293, 11.427839279174805, 40.84239196777344, 22.2307186126709, 4.845199108123779, -19.1667423248291, 3.1357481479644775, -1.602996826171875, 10.238370895385742, -2.7157013416290283, -0.9609863758087158, -8.336874008178711, -9.245603561401367, bomp rep and soundfiles,
"bomp babble 5,bomp_060930.wav", 0.37880614399909973, 0.02020767703652382, 3622.420031883383, 1771.5541537624572, 5420.781506990132, 0.28565921640037595, -395.2219543457031, -39.13360595703125, -102.78022003173828, 45.89776611328125, 4.5253705978393555, 17.89212989807129, -37.95152282714844, 11.85254192352295, 8.744476318359375, 43.030845642089844, 17.183881759643555, 13.741907119750977, -16.97118377685547, 0.08755877614021301, -2.601336717605591, 11.989818572998047, -4.346348762512207, -0.5492627024650574, -8.600127220153809, -8.018756866455078, bomp rep and soundfiles,
"boom A2,boom 060609a.wav", 0.2932758331298828, 0.04876750707626343, 4328.904368585737, 1553.8094539658844, 5703.6707600270665, 0.416746124507874, -387.5289001464844, -63.25836944580078, -94.3571548461914, 56.23381042480469, -12.423873901367188, 29.53922462463379, -37.175926208496094, 3.637038230895996, 12.643902778625488, 52.568138122558594, 6.409902572631836, 10.51414680480957, -16.2795352935791, 1.439023733139038, -3.3667795658111572, 9.3953218460083, 3.4873228073120117, -10.451983451843262, -0.8611966371536255, -11.093677520751953, boom rep and soundfiles,
"boom B10,boom 060609b.wav", 0.3050011396408081, 0.05026421323418617, 4115.407279003245, 1583.1031956768554, 5595.568472055288, 0.3401893028846154, -371.4361877441406, -60.874691009521484, -96.41172790527344, 52.363868713378906, -4.379044532775879, 23.40312957763672, -40.94106674194336, 14.711175918579102, 3.247434616088867, 46.82566833496094, 17.60518455505371, 5.900437355041504, -10.934313774108887, -6.285297870635986, 4.9757399559021, 3.737452983856201, -0.1904309093952179, 1.004352331161499, -10.481573104858398, -5.983598232269287, boom rep and soundfiles,
"boom B5,boom 060609a.wav", 0.37738868594169617, 0.08129336684942245, 4106.212659615312, 1716.5050156486716, 5786.469968685434, 0.3325477789256198, -284.0181884765625, -61.95844268798828, -91.03803253173828, 45.644596099853516, 1.3492004871368408, 22.739612579345703, -45.12105178833008, 20.48407745361328, 2.400402307510376, 45.750911712646484, 17.144182205200195, 4.105352878570557, -15.716495513916016, -0.6996781826019287, -0.31622737646102905, 10.767181396484375, -4.141048908233643, -1.292576789855957, -6.361886024475098, -5.7544450759887695, boom rep and soundfiles,
"boom C10,boom 060609b.wav", 0.29716387391090393, 0.07784189283847809, 4591.585501550696, 1549.634002732299, 6078.467181348426, 0.3976570189468504, -389.5831604003906, -86.83440399169922, -77.83851623535156, 56.64504623413086, -9.294498443603516, 22.531633377075195, -34.73188781738281, 6.200376033782959, 2.9809465408325195, 31.512304306030273, 5.917018413543701, 2.0354645252227783, -17.188159942626953, 0.8771082162857056, 3.1563451290130615, 0.2606329321861267, 6.108576774597168, -2.5388660430908203, -3.7014803886413574, -0.8899686336517334, boom rep and soundfiles,
"boom C2,boom 060609b.wav", 0.2737223505973816, 0.08548199385404587, 4371.007745099145, 1668.062516615157, 5918.338592781508, 0.37318811337809915, -347.70196533203125, -68.99906921386719, -91.13371276855469, 53.59307861328125, -8.974905967712402, 25.42998695373535, -36.42158889770508, 7.855475902557373, 6.589712619781494, 46.57974624633789, 8.872804641723633, 12.970025062561035, -17.723190307617188, 1.1354124546051025, -0.365109920501709, 4.507641315460205, 5.6600871086120605, -5.119768142700195, -8.354673385620117, -7.522012233734131, boom rep and soundfiles,
"boom C4,boom 060609b.wav", 0.30473169684410095, 0.03718946501612663, 3670.8376891560806, 1645.199180498954, 5209.881591796875, 0.3239964076450893, -341.38470458984375, -32.93610763549805, -108.45067596435547, 53.3438720703125, -1.4057520627975464, 14.70348072052002, -27.20174789428711, 2.689775228500366, 11.533018112182617, 46.18793487548828, 15.97314453125, 21.452241897583008, -20.72227668762207, -3.4411213397979736, 3.161773681640625, 8.5765962600708, -2.0346341133117676, -1.355101466178894, -7.279026508331299, -12.367660522460938, boom rep and soundfiles,
"boom C5,boom 060609b.wav", 0.3243168890476227, 0.04490026831626892, 4108.537020347384, 1731.1314673440277, 5899.5208740234375, 0.3573390415736607, -405.6288146972656, -63.14393997192383, -98.50190734863281, 52.694732666015625, -1.2651503086090088, 17.04729461669922, -36.53830337524414, 8.844950675964355, 7.2315449714660645, 48.42618179321289, 13.523773193359375, 18.914608001708984, -17.195066452026367, -1.7536261081695557, -1.447959303855896, 1.7293668985366821, 7.656336307525635, -6.027677059173584, -7.182067394256592, -4.930201530456543, boom rep and soundfiles,
"boom C6,boom 060609b.wav", 0.239744633436203, 0.09585897624492645, 4534.039527995442, 1523.9818462640894, 5862.41455078125, 0.40787067819148937, -380.4591369628906, -89.42951965332031, -82.18791961669922, 62.86079406738281, -13.131521224975586, 21.491260528564453, -31.04287338256836, 2.6974918842315674, 7.971135139465332, 30.066614151000977, 4.527993679046631, 11.560126304626465, -19.096689224243164, -1.0058927536010742, 5.213984489440918, 0.7747064232826233, 2.9567008018493652, 1.382249355316162, -6.205418586730957, -3.987213134765625, boom rep and soundfiles,
"boom C9,boom 060609b.wav", 0.27467620372772217, 0.057153455913066864, 3788.728542929301, 1463.3174693859457, 5097.376409566627, 0.32813881928066035, -364.93609619140625, -59.526092529296875, -105.5744400024414, 64.27913665771484, -2.765087842941284, 10.37838077545166, -27.780561447143555, 6.4763665199279785, 9.863632202148438, 35.16062927246094, 19.391435623168945, 7.441580772399902, -22.165851593017578, 0.2887764275074005, 4.068325519561768, 3.62784743309021, 2.878293037414551, -2.8058040142059326, -6.470566272735596, -4.971390724182129, boom rep and soundfiles,
